product_id,total_price,avg_discount_rate
27354,13909481.0,0.5176101113236252
14906,13909377.0,0.5177133157706252
6641,13909132.0,0.5014860997690744
25569,13907020.0,0.44510383187160035
46008,13907003.0,0.5692719294106544
47750,13906393.0,0.5698549437774526
41402,13903483.0,0.4603357775373643
44940,13903214.0,0.49555909060780806
19090,13900555.0,0.5078674458911664
28813,13895273.0,0.4843436315734472
38783,13894677.0,0.5487892155350588
24467,13894671.0,0.45829576643581393
8523,13892345.0,0.5386977297089657
45865,13887596.0,0.5282972527279745
15037,13887570.0,0.4421069952597037
46583,13887393.0,0.5342887165701748
26342,13886976.0,0.4964541968793896
30675,13885720.0,0.4919795734454791
49690,13885387.0,0.4221245982123869
35919,13884299.0,0.47656132241370647
21913,13881023.0,0.5454610110266078
10421,13880599.0,0.4951140885099472
38867,13880544.0,0.4340193616953501
20176,13879766.0,0.5015970937858156
18689,13879014.0,0.4727989841738255
32728,13878288.0,0.5776988815394261
29440,13876522.0,0.48613165523099156
2634,13875956.0,0.4626283766197748
20767,13874651.0,0.5712909766053479
37547,13873587.0,0.5111538557878565
4148,13872941.0,0.43748699968238747
24433,13872927.0,0.4398243747048832
5147,13872585.0,0.4478171522635504
25935,13872093.0,0.5386963649725818
5958,13871815.0,0.43913794460345534
8315,13869934.0,0.37127807088744585
45044,13867608.0,0.566046633481792
44097,13865464.0,0.4824043765533127
38681,13865112.0,0.5160974958101576
34094,13865014.0,0.5343474409142104
28296,13864612.0,0.5360432469707418
20087,13862753.0,0.44630327565501765
6455,13862512.0,0.5641433147652053
486,13862019.0,0.5299331716025083
41683,13861164.0,0.4776263691260236
32661,13859697.0,0.4738645277823619
7852,13859678.0,0.49532703653278876
4954,13856822.0,0.48150506465495463
27350,13856531.0,0.48942137852054585
23008,13854404.0,0.4966389180262013
45051,13851593.0,0.5064515844624158
47607,13851310.0,0.5309842083693027
30753,13850757.0,0.527799742561612
8871,13849857.0,0.5156795041869628
2526,13847357.0,0.5159539704496702
184,13845807.0,0.5569082511261904
47828,13845783.0,0.5459775365364085
22361,13845455.0,0.47406003957728093
20339,13845022.0,0.44812011255811834
28425,13843368.0,0.5384582274573131
12205,13842791.0,0.5388833207030581
25595,13840589.0,0.4427176208768622
47847,13840429.0,0.4422970506655851
2940,13840386.0,0.4920627836858203
11924,13839595.0,0.5573691116169182
39704,13839324.0,0.5109128647714019
18718,13838629.0,0.5317726606273236
35585,13837741.0,0.5067877117131411
18952,13837413.0,0.44664429980540826
30235,13836463.0,0.4293145541299654
2648,13834671.0,0.44418727129715124
38019,13830577.0,0.5334383186307634
18143,13824662.0,0.4283186263144256
21699,13824206.0,0.5527696938297703
28228,13823230.0,0.5877771423771679
9148,13822883.0,0.48843379754194083
36814,13820932.0,0.5459926591167789
815,13819721.0,0.48687837028160574
34578,13819690.0,0.4970085279830628
6240,13819187.0,0.521099061453255
23939,13817742.0,0.5797881793759041
32475,13816095.0,0.48285649213240844
23759,13812574.0,0.4209225833893429
19045,13812337.0,0.49647978905640405
10265,13811882.0,0.5744255921028573
37042,13811517.0,0.5084809334837862
9498,13811389.0,0.488196552955885
3856,13809720.0,0.5012777885783314
19034,13805738.0,0.43503044484702097
10204,13805703.0,0.5015442317951382
34747,13804214.0,0.5266103635513352
25585,13801791.0,0.561604763491006
12426,13801584.0,0.5148361101352078
49841,13800906.0,0.4984200702810046
45117,13800362.0,0.5197231947473028
35462,13799466.0,0.48209550746230967
36688,13799378.0,0.5394622732525471
24931,13795961.0,0.519224845277101
3937,13795301.0,0.4980275369621485
13515,13794868.0,0.5041949582004853
13371,13794768.0,0.3871350194912082
42712,13793231.0,0.5401860406751933
16230,13790624.0,0.42626630278823796
46344,13789239.0,0.4453644269224748
1411,13787603.0,0.4777510113176674
48296,13787570.0,0.44572774569524654
21400,13786763.0,0.45025034169694134
20044,13786439.0,0.48798314230069284
27681,13783746.0,0.5226744993571686
3481,13782980.0,0.5221968910968784
32259,13782762.0,0.4963660241438019
7552,13782347.0,0.4670400934992375
41571,13779993.0,0.4762672903441363
40940,13779659.0,0.49010819289338936
17906,13777772.0,0.44863283813266075
15507,13777118.0,0.4973571749887539
40803,13774979.0,0.5345864295011497
44844,13774055.0,0.4688495556337953
1819,13773351.0,0.46934544064074124
45213,13772481.0,0.48244398744452865
40184,13770933.0,0.46580000915261033
23665,13763792.0,0.4682131206959043
8498,13763670.0,0.5235464675374303
17119,13763083.0,0.5388339693779024
17384,13763057.0,0.5229495729495729
8510,13758133.0,0.5198017702617698
14526,13757898.0,0.4521405850135132
539,13756902.0,0.5433986835623473
24552,13756733.0,0.47625077049517156
34341,13756499.0,0.4422745978301534
21418,13754137.0,0.4585665837168843
17466,13752930.0,0.4775075365118389
17180,13752464.0,0.465364768543143
48170,13751506.0,0.4145371003406074
31969,13751327.0,0.5091040069937787
6435,13749887.0,0.4240966938103502
5768,13749863.0,0.5299483936445212
31786,13748284.0,0.48845549545694633
19389,13744821.0,0.5096984421297084
23335,13743183.0,0.5379795786326756
12756,13738482.0,0.530072187969285
17813,13738234.0,0.4244593405512349
5777,13736742.0,0.4617388778462604
6401,13736010.0,0.4875477746270497
21473,13735559.0,0.49108571630145814
25843,13735362.0,0.5471863461831554
12058,13733964.0,0.5250420128702842
1073,13733226.0,0.49901460863207525
5374,13733033.0,0.48756317148269235
43013,13732331.0,0.45076778439360704
13561,13731569.0,0.5244173154388412
45290,13730362.0,0.4544533625141936
16316,13729430.0,0.5683228021313117
38370,13729114.0,0.4857604047937489
1538,13727626.0,0.4440099319865479
22319,13727372.0,0.5108376951738822
38186,13725912.0,0.5506567376833856
27205,13722380.0,0.4304163284632035
2522,13720459.0,0.5184117424082887
5269,13719776.0,0.4222060628096168
28275,13719140.0,0.46339802981317946
44327,13717338.0,0.5312346522872838
17426,13716588.0,0.5366299808992896
341,13715373.0,0.5073807795398705
38241,13712936.0,0.48291839901379346
10942,13712275.0,0.4708855860976406
37237,13711802.0,0.4995592755544841
4666,13711597.0,0.4811947329806541
30058,13709187.0,0.4562775722870098
27028,13703645.0,0.5833419434829777
12814,13702644.0,0.5316747854326143
42701,13701885.0,0.5555289266698237
4715,13700484.0,0.4180149377860096
47653,13699288.0,0.5647763039568345
23425,13697373.0,0.3891802973400788
4022,13697015.0,0.5006568223737828
19435,13693981.0,0.5063748637599363
13483,13693196.0,0.517409521718447
9519,13691000.0,0.4975320919284353
25475,13689423.0,0.5070687342833193
44571,13686540.0,0.42846331224501866
41814,13685440.0,0.4866930341103362
46294,13685224.0,0.48522867275190074
41173,13683000.0,0.5501964573268922
24824,13680647.0,0.4513913509877183
35760,13679437.0,0.523050411843762
13432,13677700.0,0.5510148612589131
2517,13676564.0,0.6052899056977334
44841,13675530.0,0.5558458881676889
23199,13674248.0,0.5044823832554807
39183,13674071.0,0.5434605416319279
25773,13673988.0,0.4599861976973845
27108,13673585.0,0.5350508173012996
41628,13673170.0,0.5266909691808744
410,13672292.0,0.4013741724930177
44586,13668328.0,0.4659803393716241
14858,13668228.0,0.49831607999396543
40327,13665786.0,0.48841326876008956
37689,13664903.0,0.45856313524136905
49125,13664753.0,0.5189173811278789
46149,13663713.0,0.53713882542669
36068,13663427.0,0.5540431103323147
35111,13662075.0,0.47574936847803206
19539,13660991.0,0.4456282685553513
48689,13654511.0,0.4655291511899172
5471,13653143.0,0.49607478831763
49593,13652235.0,0.562432050588501
28852,13649074.0,0.5037275819502018
35597,13648411.0,0.5573551232294677
11672,13647012.0,0.485974757675762
28834,13646120.0,0.4320863787375415
8147,13645966.0,0.497742989978689
568,13643702.0,0.46228462515883106
18278,13642482.0,0.4636494024349069
40971,13640733.0,0.5466849059242251
13297,13639442.0,0.5663120567375887
31032,13638461.0,0.5093644626069093
28206,13637673.0,0.46151572257325496
43690,13634570.0,0.44670135220790197
16320,13631787.0,0.4230943568286664
21459,13629892.0,0.5094224511930586
17491,13629512.0,0.5636527630377963
42866,13628545.0,0.49709770871740844
45397,13628119.0,0.5264343157516399
28559,13627974.0,0.4749203500564607
49438,13627656.0,0.47975181538822886
43334,13627360.0,0.46607426744983854
36317,13625313.0,0.4403040972393532
27877,13624397.0,0.50793732718894
20880,13622488.0,0.48501355835874016
967,13622050.0,0.5204752046305037
24495,13617348.0,0.5259892289335354
19828,13616692.0,0.5202956247732367
49399,13616280.0,0.49747528590812173
25420,13615446.0,0.49628505134281203
32245,13612195.0,0.49285069328484665
40953,13611177.0,0.5374640859629313
11030,13609390.0,0.49171478957518866
14555,13609248.0,0.533363874074116
46788,13608948.0,0.46614620333465445
19964,13608785.0,0.53950951430884
37362,13607595.0,0.5620114566694182
7653,13607450.0,0.4387084856029878
26793,13605477.0,0.5398084672750011
14183,13604368.0,0.4511140969084226
128,13602043.0,0.5282277318640956
45625,13601159.0,0.6004150819075309
10967,13600670.0,0.4876343488937425
47578,13600361.0,0.4783192875138899
22006,13598868.0,0.46247158849519926
5238,13598276.0,0.47870419638533324
44645,13598152.0,0.43814050148716643
16590,13597743.0,0.5308118781802993
40511,13597232.0,0.46122379771518196
32167,13593456.0,0.4754337412495015
32129,13590865.0,0.5363970588235294
29144,13590587.0,0.6079038080503759
31675,13589618.0,0.5563159196487387
40948,13589244.0,0.43992948811789395
11872,13587978.0,0.51979585709997
5145,13587783.0,0.4419304920020113
14784,13586139.0,0.3625686233108108
25555,13585330.0,0.5949359200714538
38069,13584702.0,0.5277883831850793
37047,13582973.0,0.4938286399041342
48174,13582462.0,0.6069164494724743
1768,13582024.0,0.5120141563703666
44035,13582011.0,0.5366626640999413
11055,13581584.0,0.4991081748107723
11075,13578342.0,0.4499301230179955
30071,13576751.0,0.4366870885875168
6815,13574398.0,0.44014098451546474
42894,13573857.0,0.49278997370840527
16185,13572368.0,0.5206434691776674
38426,13570720.0,0.4742971978574073
41428,13570589.0,0.4449777084101075
49785,13569907.0,0.5016130856817163
36227,13568364.0,0.5461590809014851
40435,13567396.0,0.4588277367866285
37113,13566934.0,0.4285569777012125
2195,13565837.0,0.5608783992858453
26923,13565730.0,0.484860855279534
32196,13563371.0,0.435026344810685
2458,13563107.0,0.57496383136608
38061,13560183.0,0.5017151032411534
7981,13559590.0,0.4838186622537768
15780,13557119.0,0.5153648405862405
20860,13554957.0,0.5385577116481934
9151,13554632.0,0.5097850055126791
38182,13552045.0,0.508319470579145
26884,13550812.0,0.5186667693018243
48193,13550741.0,0.5315770145157237
31136,13550693.0,0.5034890875529335
30513,13550444.0,0.4872505173893292
35039,13547640.0,0.5650980855082417
13294,13547439.0,0.4913420607004735
17609,13547215.0,0.5988455091415694
17948,13546930.0,0.4533594344563761
9003,13546746.0,0.5617737819713964
13144,13546520.0,0.5082378795628624
13057,13546461.0,0.49400234690773176
25044,13544788.0,0.5443230269880858
22808,13544626.0,0.5390920095459537
13485,13542310.0,0.5261416726293194
32101,13541799.0,0.4003101488242647
38296,13541118.0,0.4890454708858318
22547,13540433.0,0.5905746249682177
2674,13539861.0,0.539919225645436
35757,13538872.0,0.47730452567855064
2713,13537239.0,0.5117504536783976
4825,13536120.0,0.5251849677432268
41331,13530465.0,0.5869062631357713
48063,13529800.0,0.5506680329868735
17895,13528867.0,0.45406843847820144
25363,13528352.0,0.4639698195536567
48285,13528127.0,0.48158453497596715
21725,13527779.0,0.4525252447667035
27334,13525420.0,0.5406890387734041
17374,13525146.0,0.46176649691843386
14601,13524991.0,0.5557654641554408
48787,13523145.0,0.5595212738982708
15807,13520813.0,0.43848709039889827
10123,13520607.0,0.4541055680046127
40244,13516918.0,0.5300070016037093
2663,13515689.0,0.5357129216885548
36635,13513943.0,0.6236243668676101
17390,13513792.0,0.5083277854391555
26813,13512389.0,0.4289387211367673
28593,13511712.0,0.557119577433131
36448,13510075.0,0.4960031596059043
11697,13508460.0,0.5326292438271605
35309,13508177.0,0.5036011644773873
6096,13507850.0,0.4462812115674082
40556,13507638.0,0.5196069753031779
29098,13506486.0,0.4604200686826467
40267,13505690.0,0.5213230911258432
47167,13503493.0,0.5446665507075734
1867,13501581.0,0.5293394173681174
20297,13500811.0,0.5169571486567832
23580,13499012.0,0.604111169837914
40691,13497734.0,0.4504162409043927
2935,13497245.0,0.586115646007995
44131,13496872.0,0.4666404688505708
36796,13495523.0,0.5153772129545579
19937,13494982.0,0.4669138872851623
35680,13494634.0,0.5385417871609898
7673,13494138.0,0.5247282562049518
17205,13493637.0,0.4716946266815515
40565,13493195.0,0.4874308671049967
10684,13491050.0,0.5601541296780916
5990,13488066.0,0.4135662313458478
25723,13486783.0,0.4978372629748776
40087,13485871.0,0.5453548846442196
16967,13483863.0,0.5051663079632166
47625,13483237.0,0.48044551461776125
36187,13482756.0,0.626426074155856
11741,13482439.0,0.543003832689522
49982,13481952.0,0.5932270859323879
6537,13479925.0,0.5565143239069811
39307,13479543.0,0.3532329307607179
15686,13478656.0,0.48835264886428115
37471,13477911.0,0.48650294322425475
20070,13477663.0,0.5116775951442116
42950,13476780.0,0.5053200665924833
5611,13476625.0,0.5777260513308194
19223,13476589.0,0.5734348853758466
17464,13473957.0,0.47540983606557374
33608,13473936.0,0.4828076086995321
32806,13473629.0,0.5596488896941878
21750,13472789.0,0.4094242695267169
1808,13471985.0,0.5778888995352848
2132,13471151.0,0.5221584598296927
47419,13469263.0,0.5027702562538552
13999,13466562.0,0.5349693799897954
14141,13465818.0,0.5482955504896995
14301,13462181.0,0.5075717774237883
20390,13462052.0,0.52065603704066
24303,13460528.0,0.5274919202412385
43959,13459605.0,0.6003820373801844
29101,13459034.0,0.5100605279180545
45507,13456041.0,0.4969985990932809
3754,13454836.0,0.5507651865489531
40712,13449534.0,0.5025659366236361
37772,13447099.0,0.5192753150043917
9717,13445620.0,0.591015151543801
44196,13444325.0,0.48159883203734133
44174,13443640.0,0.5251309303033441
7827,13442321.0,0.5819435736677115
33209,13442027.0,0.5176248129392935
13168,13441961.0,0.5125262719886083
7817,13441307.0,0.49487111805227135
37940,13441156.0,0.46378683220518646
21572,13440646.0,0.47220752667561183
16516,13440310.0,0.528033403653403
15646,13438581.0,0.433635576426704
40167,13438253.0,0.486110953703179
20598,13436637.0,0.5674880233515667
14688,13435105.0,0.4884908581978441
39401,13434836.0,0.44612687832274284
21548,13431489.0,0.5449335790664575
38,13428325.0,0.534313641595249
11939,13425131.0,0.5147453734644033
39037,13423931.0,0.504038350922264
39983,13422976.0,0.5373928380390626
48880,13422438.0,0.5670676953441052
5827,13422106.0,0.5773618019551316
4522,13421114.0,0.4700961612477277
13413,13417562.0,0.44490535413371374
4989,13416386.0,0.5291680564158765
36746,13415924.0,0.5651690692724458
19511,13410622.0,0.4928157181571816
37795,13410554.0,0.5021107424431523
28704,13409228.0,0.5111528822055138
3613,13406672.0,0.4955640218165268
12642,13406176.0,0.45206283181325724
12438,13406076.0,0.5390343621716751
43290,13405905.0,0.5326825500904334
10494,13402951.0,0.5738212161137062
17308,13402071.0,0.5373384022947857
9533,13401614.0,0.4097735377731968
20601,13400398.0,0.46920685954947394
17395,13399807.0,0.5571790153234115
15028,13399580.0,0.4973763349198456
21858,13399090.0,0.4665610185494817
2058,13398894.0,0.5038731760043236
4175,13397060.0,0.5837145122859408
7826,13395565.0,0.5047013538920224
2383,13393405.0,0.5439965700076944
9480,13392013.0,0.5274964568470809
20047,13391332.0,0.552537956361091
11840,13390542.0,0.5780574975612022
5762,13390288.0,0.5335679286287597
14077,13389327.0,0.4482416719044626
29131,13388378.0,0.45256217329320453
24374,13386207.0,0.37658240470670357
15078,13385991.0,0.4869803276236068
6246,13385611.0,0.47040334151975755
34782,13382988.0,0.45799283491604037
21291,13382685.0,0.5845491408813945
23420,13382608.0,0.5840023951803106
10263,13382503.0,0.4809525380487376
4188,13382106.0,0.5523972065968896
44308,13380282.0,0.49985776513467867
5206,13379857.0,0.5134112729170437
22344,13378634.0,0.6205753585250782
42139,13378355.0,0.4816135601422148
45827,13377489.0,0.5383607305134998
19380,13372622.0,0.4897484893869752
466,13369634.0,0.5659152198285005
3251,13369012.0,0.4726569338419017
7991,13367589.0,0.41044638465322186
22616,13367426.0,0.5302671365405414
49748,13364033.0,0.5038105421474397
8887,13362567.0,0.4769367131659908
8161,13360258.0,0.4636802706777462
49717,13360201.0,0.49100821199365124
39593,13359534.0,0.6204520417781849
7440,13359376.0,0.5085625838721484
16304,13359224.0,0.545384853773508
25661,13357821.0,0.5207684631053372
4813,13355686.0,0.503471524568571
14566,13354940.0,0.47815574014999174
36112,13353750.0,0.4920151440256488
9694,13352076.0,0.45375180213731087
19444,13351003.0,0.5296557232961675
46355,13350929.0,0.562327081752075
2247,13350832.0,0.4794956140350877
11398,13350207.0,0.497743380393491
45266,13348841.0,0.4911700144500701
32280,13347720.0,0.5515430330284984
16524,13345556.0,0.48023388955337093
9778,13344864.0,0.5029602491389038
9448,13344741.0,0.49291814559051367
46375,13344457.0,0.4908520378351544
41092,13344386.0,0.5098688145460345
18193,13343390.0,0.48866026703745297
32933,13343372.0,0.39768837418105807
36271,13343120.0,0.41684160245371016
19661,13338497.0,0.4570965023177413
26407,13336477.0,0.5500785192050253
46202,13336452.0,0.4778649060920965
26985,13335797.0,0.5219426451036627
7164,13334947.0,0.523588507237888
4403,13334421.0,0.5923687278358993
37327,13333597.0,0.5948661341079642
38976,13332618.0,0.45676534475268415
37773,13327543.0,0.4681684549356223
25836,13327239.0,0.48819424889824214
1580,13322351.0,0.5103464944552791
4168,13319455.0,0.45403704257652805
48926,13319094.0,0.546284735136284
27452,13315698.0,0.4711432299508181
19669,13312427.0,0.5020281743099507
35490,13312029.0,0.557777199916788
31614,13311924.0,0.48811477276424087
34451,13311544.0,0.4786273040175225
21024,13311166.0,0.5428395758018436
40936,13310892.0,0.4974485895089889
35521,13308582.0,0.4706865493587832
42017,13307407.0,0.502955295385237
7323,13304988.0,0.49132484327953013
22781,13304756.0,0.5179433734939759
36810,13303765.0,0.4131154493991217
28727,13302606.0,0.4514171899064092
21275,13302270.0,0.5274831101830242
13169,13301954.0,0.5470995604797882
35379,13296768.0,0.4455342001130582
36268,13296153.0,0.4481115664635488
2716,13293860.0,0.5529560664844598
35077,13293725.0,0.5125786722160187
11433,13289920.0,0.5372251394999403
46780,13289150.0,0.4704219493295557
3301,13287507.0,0.4381612070882073
26023,13286857.0,0.47972450386713833
9456,13285827.0,0.5141896988766489
6365,13285409.0,0.594526599314783
42198,13285004.0,0.5340294856308604
40202,13283227.0,0.4467087903143373
31618,13282733.0,0.5066189597617642
37474,13282020.0,0.48562148295266466
27424,13281916.0,0.5163418765239078
15406,13281632.0,0.5207439982472065
18976,13281515.0,0.4631507573636901
24445,13281266.0,0.45406549475652846
16392,13280718.0,0.49925560626498716
16896,13280427.0,0.5538236765328317
27211,13280362.0,0.4363015707073283
26386,13274101.0,0.5626480046076561
23484,13270707.0,0.5223776377024099
30458,13269697.0,0.38808601858589936
6772,13265484.0,0.5382610988351505
29637,13264886.0,0.4775847233065311
1202,13262419.0,0.45008300448714955
26374,13262165.0,0.4515113008513653
32498,13261907.0,0.5301635097539441
11392,13261543.0,0.39223561393813966
18155,13260887.0,0.45496114920933545
7464,13259403.0,0.5860992872627667
35088,13257936.0,0.6110327886361209
46160,13257313.0,0.5460695812928983
31150,13255835.0,0.5192991482721471
15978,13255824.0,0.46924316560204593
49633,13254709.0,0.5581141863243668
32203,13254421.0,0.5390384305096244
1067,13253852.0,0.5418638444098395
36387,13253714.0,0.5517880813803265
25386,13253309.0,0.4754426708595621
34137,13251985.0,0.5352918586789555
45513,13248301.0,0.5105388246729049
41274,13247560.0,0.5075893484569152
30139,13246151.0,0.5596241311250322
19840,13245259.0,0.5029948966960299
327,13245042.0,0.47186348030738867
26222,13244890.0,0.516462955706084
14159,13244760.0,0.47329867849210855
19689,13243780.0,0.5317966450211201
23827,13238588.0,0.5629737148279095
20904,13238206.0,0.5218162036990827
42395,13236188.0,0.4745278522490319
35124,13235709.0,0.4182052608604272
6587,13235322.0,0.5598653871624144
14398,13235280.0,0.4526396136653051
12516,13235061.0,0.5059919297882582
14690,13234479.0,0.5207831019517271
8261,13232436.0,0.4749829402165851
26722,13228162.0,0.492139112085462
19270,13225849.0,0.5077145880911268
33420,13225588.0,0.5293815959349497
41760,13223647.0,0.48857553237381857
42319,13223320.0,0.5590534979423868
40573,13222626.0,0.5265397609792819
1519,13221897.0,0.5258782813112185
2457,13221489.0,0.4780888953550824
46414,13219358.0,0.5273482456873549
47731,13218698.0,0.5258209700296086
3200,13217674.0,0.5041318379748253
10547,13216780.0,0.525768551236749
42166,13215151.0,0.49061360052248437
36563,13212374.0,0.4790315739868049
48097,13212248.0,0.4906199399196384
7986,13210532.0,0.45973586275376954
5930,13209868.0,0.5308244654645778
5208,13209831.0,0.5295270547764174
1054,13207654.0,0.48367759641773794
13516,13207034.0,0.5361467446026702
39268,13203299.0,0.5787811068807592
46299,13200395.0,0.4785582996789893
24688,13199682.0,0.483455149813173
36596,13198810.0,0.4498232447911523
37877,13197675.0,0.653667189387902
32309,13197287.0,0.4405120502307203
12601,13196863.0,0.4214863564806717
7802,13193547.0,0.5197683624162175
44192,13193067.0,0.5256125932207075
15666,13192957.0,0.5130712418749359
17197,13192153.0,0.4558497364417409
10827,13191022.0,0.5153643081307843
27795,13189990.0,0.6387485170812137
33094,13189273.0,0.5849375634455684
19409,13184597.0,0.5461585727249287
34823,13184255.0,0.46745666561613614
29919,13183015.0,0.4775807789465747
46118,13182832.0,0.484649360993447
48483,13179773.0,0.5007149752468858
34033,13179019.0,0.38775710262717
6139,13177395.0,0.5104934513530702
24052,13175219.0,0.4698959346931847
34209,13169886.0,0.5339130020590076
15968,13167412.0,0.5199038979329771
45946,13156589.0,0.5523573582333581
5665,13156573.0,0.47248333642578816
28838,13155409.0,0.5433280260171415
371,13155232.0,0.49601145004883496
10694,13153854.0,0.5161372568247479
31790,13153763.0,0.4416341697325728
7118,13152954.0,0.4655174288132566
17541,13152814.0,0.6022568975855055
17648,13151827.0,0.5241440347672642
14172,13151110.0,0.4675300050726672
34355,13150733.0,0.4155421481559399
37849,13150643.0,0.44252148154229265
31080,13148453.0,0.45100469651031444
39506,13148043.0,0.4760473685555658
24821,13147410.0,0.5594831243518431
10189,13146205.0,0.4904764668071278
11915,13145768.0,0.5453200029051666
4442,13145730.0,0.5810120696178894
16370,13144537.0,0.4864138145179855
47712,13143188.0,0.5629216921423453
22269,13141267.0,0.529029698007602
24194,13140984.0,0.5679447045707915
33390,13140740.0,0.5641565624335247
6956,13140700.0,0.5246244758458269
7217,13140424.0,0.4074950415811267
9928,13136758.0,0.5236447160960038
41573,13135685.0,0.4570444010823874
